,UNITID,EFLEVEL,EFTOTAL
10795,481207,20,176
10796,481225,20,24
10797,481243,20,241
10798,481252,20,110
10799,481289,20,87
10800,481298,20,34
10801,481313,20,86
10802,481331,20,63
10803,481340,20,34
10804,481368,20,41
10805,481386,20,517
10806,481401,20,220
10807,481410,20,82
10808,481429,20,133
10809,481438,20,72
10810,481447,20,36
10811,481456,20,15
10812,481465,20,124
10813,481474,20,106
10814,481483,20,211
10815,481517,20,102
10816,481526,20,255
10817,481571,20,12
10818,481678,20,88
10819,481720,20,70
10820,481739,20,57
10821,481748,20,118
10822,481775,20,239
10823,481845,20,83
10824,481863,20,51
10825,481890,20,67
10826,481906,20,36
10827,481960,20,139
10828,482015,20,939
10829,482060,20,308
10830,482097,20,335
10831,482149,20,5684
10832,482158,20,7485
10833,482167,20,73
10834,482176,20,231
10835,482185,20,76
10836,482194,20,107
10837,482200,20,55
10838,482228,20,140
10839,482246,20,36
10840,482255,20,332
10841,482291,20,1385
10842,482413,20,175
10843,482422,20,22
10844,482431,20,2083
10845,482459,20,188
10846,482468,20,472
10847,482477,20,26146
10848,482547,20,4
10849,482556,20,68
10850,482574,20,218
10851,482635,20,26
10852,482653,20,25
10853,482680,20,17242
10854,482699,20,1853
10855,482705,20,2525
10856,482936,20,1569
10857,482963,20,463
10858,482981,20,180
10859,482990,20,133
10860,483009,20,155
10861,483018,20,127
10862,483036,20,1702
10863,483045,20,10710
10864,483054,20,78
10865,483106,20,247
10866,483124,20,49310
10867,483212,20,3775
10868,483230,20,164
10869,483258,20,50
10870,483276,20,63
10871,483328,20,73
10872,483337,20,147
10873,483346,20,44
10874,483355,20,183
10875,483364,20,135
10876,483373,20,158
10877,483382,20,236
10878,483425,20,37
10879,483470,20,72
10880,483504,20,450
10881,483513,20,33
10882,483559,20,71
10883,483577,20,75
10884,483595,20,4915
10885,483647,20,39
10886,483708,20,408
10887,483726,20,21
10888,483735,20,94
10889,483744,20,63
10890,483753,20,45
10891,483780,20,302
10892,483799,20,44
10893,483814,20,719
10894,483823,20,492
10895,483841,20,15
10896,483850,20,4
10897,483869,20,606
10898,483878,20,159
10899,483887,20,36
10900,483896,20,198
10901,483911,20,21
10902,483920,20,213
10903,483948,20,54
10904,483957,20,38
10905,484002,20,1803
10906,484011,20,93
10907,484020,20,49
10908,484048,20,16
10909,484057,20,207
10910,484066,20,273
10911,484075,20,50
10912,484084,20,65
10913,484093,20,105
10914,484109,20,70
10915,484127,20,96
10916,484136,20,42
10917,484163,20,161
10918,484172,20,35
10919,484190,20,22
10920,484206,20,231
10921,484233,20,217
10922,484330,20,29
10923,484349,20,68
10924,484358,20,67
10925,484367,20,455
10926,484376,20,576
10927,484394,20,148
10928,484473,20,5462
10929,484604,20,516
10930,484613,20,80637
10931,484631,20,155
10932,484756,20,20
10933,484844,20,603
10934,484862,20,6
10935,484871,20,116
10936,484899,20,202
10937,484905,20,3018
10938,484923,20,35
10939,484932,20,1793
10940,484950,20,72
10941,484996,20,155
10942,485014,20,78
10943,485032,20,169
10944,485111,20,6765
10945,485166,20,120
10946,485236,20,52
10947,485272,20,900
10948,485342,20,310
10949,485360,20,20
10950,485379,20,287
10951,485388,20,303
10952,485397,20,151
10953,485412,20,101
10954,485458,20,4137
10955,485476,20,106
10956,485485,20,214
10957,485494,20,116
10958,485500,20,121
10959,485519,20,480
10960,485546,20,141
10961,485564,20,104
10962,485573,20,279
10963,485591,20,25
10964,485607,20,42
10965,485698,20,140
10966,485704,20,12
10967,485768,20,313
10968,485801,20,35
10969,485856,20,40
10970,485874,20,191
10971,485926,20,199
10972,485953,20,82
10973,485962,20,24
10974,485999,20,108
10975,486017,20,17
10976,486026,20,118
10977,486053,20,92
10978,486123,20,37
10979,486141,20,11
10980,486150,20,87
10981,486169,20,75
10982,486196,20,222
10983,486202,20,13
10984,486239,20,211
10985,486248,20,228
10986,486257,20,352
10987,486284,20,162
10988,486345,20,216
10989,486354,20,175
10990,486372,20,141
10991,486381,20,35
10992,486390,20,44
10993,486406,20,11
10994,486415,20,570
10995,486424,20,123
10996,486442,20,73
10997,486488,20,20
10998,486497,20,61
10999,486503,20,56
11000,486512,20,695
11001,486530,20,164
11002,486558,20,256
11003,486567,20,249
11004,486576,20,194
11005,486619,20,171
11006,486691,20,117
11007,486707,20,109
11008,486716,20,75
11009,486752,20,54
11010,486770,20,90
11011,486798,20,1799
11012,486813,20,667
11013,486822,20,830
11014,486840,20,40509
11015,486859,20,49
11016,486877,20,9
11017,486886,20,31
11018,486901,20,834
11019,486938,20,573
11020,486947,20,643
11021,486956,20,1316
11022,486983,20,52
11023,487010,20,376
11024,487047,20,65
11025,487065,20,101
11026,487083,20,33
11027,487092,20,973
11028,487162,20,5072
11029,487232,20,89
11030,487302,20,489
11031,487311,20,522
11032,487320,20,11436
11033,487348,20,130
11034,487375,20,1185
11035,487384,20,156
11036,487393,20,193
11037,487409,20,185
11038,487418,20,204
11039,487427,20,159
11040,487436,20,173
11041,487445,20,149
11042,487454,20,130
11043,487472,20,153
11044,487481,20,1148
11045,487490,20,264
11046,487506,20,85
11047,487524,20,2525
11048,487533,20,154
11049,487588,20,114
11050,487597,20,1447
11051,487603,20,1187
11052,487621,20,16
11053,487658,20,113
11054,487676,20,221
11055,487746,20,36
11056,487773,20,41
11057,487791,20,643
11058,487807,20,60
11059,487816,20,13
11060,487852,20,32
11061,487861,20,214
11062,487889,20,191
11063,487904,20,24
11064,487922,20,64
11065,487959,20,71
11066,487968,20,90
11067,487977,20,3214
11068,487995,20,37
11069,488004,20,22
11070,488013,20,576
11071,488022,20,67
11072,488031,20,49
11073,488059,20,297
11074,488077,20,4763
11075,488110,20,87
11076,488129,20,23
11077,488138,20,99
11078,488147,20,96
11079,488174,20,32
11080,488183,20,15
11081,488192,20,80
11082,488217,20,199
11083,488226,20,23
11084,488253,20,69
11085,488262,20,25
11086,488271,20,86
11087,488280,20,43
11088,488299,20,34
11089,488305,20,98
11090,488314,20,109
11091,488332,20,82
11092,488350,20,132
11093,488369,20,83
11094,488378,20,111
11095,488387,20,17
11096,488396,20,26
11097,488411,20,97
11098,488420,20,154
11099,488439,20,147
11100,488448,20,60
11101,488563,20,7
11102,488590,20,21
11103,488651,20,33
11104,488679,20,6118
11105,488721,20,447
11106,488730,20,8265
11107,488749,20,125
11108,488776,20,318
11109,488785,20,230
11110,488800,20,585
11111,488837,20,265
11112,488846,20,36386
11113,488891,20,401
11114,488916,20,102
11115,488934,20,4031
11116,488952,20,58
11117,488961,20,77
11118,488970,20,36
11119,488989,20,129
11120,488998,20,107
11121,489122,20,65
11122,489131,20,77
11123,489140,20,84
11124,489159,20,128
11125,489201,20,9053
11126,489238,20,205
11127,489247,20,26
11128,489256,20,191
11129,489283,20,728
11130,489344,20,216
11131,489353,20,676
11132,489371,20,261
11133,489779,20,31791
11134,489812,20,21
11135,489830,20,67
11136,489937,20,424
11137,490018,20,26
11138,490045,20,38
11139,490054,20,169
11140,490081,20,71
11141,490090,20,114
11142,490115,20,33
11143,490124,20,4
11144,490133,20,2037
11145,490142,20,24
11146,490151,20,47
11147,490160,20,104
11148,490197,20,51
11149,490203,20,144
11150,490221,20,9
11151,490230,20,287
11152,490249,20,31
11153,490258,20,118
11154,490267,20,26
11155,490276,20,138
11156,490285,20,14
11157,490294,20,55
11158,490300,20,94
11159,490319,20,13
11160,490328,20,124
11161,490346,20,31
11162,490382,20,164
11163,490391,20,80
11164,490407,20,71
11165,490416,20,23
11166,490425,20,181
11167,490434,20,16
11168,490443,20,107
11169,490470,20,20
11170,490489,20,30
11171,490498,20,13
11172,490504,20,43
11173,490513,20,25
11174,490522,20,20
11175,490531,20,34
11176,490674,20,4
11177,490692,20,48
11178,490717,20,95
11179,490735,20,103
11180,490744,20,30
11181,490805,20,7902
11182,490814,20,94
11183,490832,20,344
11184,490841,20,267
11185,490869,20,274
11186,490878,20,405
11187,490896,20,149
11188,490948,20,32
11189,490975,20,358
11190,491057,20,373
11191,491066,20,71
11192,491075,20,74
11193,491084,20,85
11194,491136,20,93
11195,491145,20,132
11196,491181,20,424
11197,491190,20,5
11198,491215,20,47
11199,491224,20,102
11200,491233,20,26
11201,491242,20,59
11202,491251,20,69
11203,491260,20,88
11204,491288,20,580
11205,491297,20,143
11206,491394,20,174
11207,491446,20,142
11208,491464,20,185
11209,491473,20,631
11210,491507,20,36
11211,491525,20,164
11212,491534,20,18
11213,491543,20,77
11214,491552,20,32
11215,491570,20,29
11216,491589,20,14
11217,491598,20,23
11218,491613,20,70
11219,491622,20,79
11220,491631,20,191
11221,491640,20,189
11222,491659,20,215
11223,491668,20,137
11224,491677,20,53
11225,491686,20,30
11226,491695,20,54
11227,491701,20,59
11228,491710,20,55
11229,491729,20,27
11230,491738,20,64
11231,491747,20,24
11232,491756,20,163
11233,491765,20,93
11234,491774,20,182
11235,491783,20,114
11236,491792,20,68
11237,491817,20,177
11238,491826,20,97
11239,491835,20,114
11240,491844,20,256
11241,491853,20,41
11242,491871,20,9
11243,491880,20,102
11244,491899,20,97
11245,491905,20,110
11246,491914,20,172
11247,491923,20,318
11248,491932,20,14
11249,491941,20,189
11250,491950,20,337
11251,491978,20,77
11252,491996,20,72
11253,492005,20,84
11254,492023,20,28
11255,492069,20,139
11256,492078,20,92
11257,492096,20,3
11258,492139,20,202
11259,492148,20,16
11260,492281,20,34
11261,492306,20,195
11262,492315,20,153
11263,492324,20,127
11264,492360,20,32
11265,492421,20,15
11266,492449,20,630
11267,492476,20,281
11268,492607,20,4
11269,492643,20,105
11270,492652,20,33
11271,492661,20,272
11272,492689,20,235
11273,492722,20,390
11274,492731,20,153
11275,492759,20,517
11276,492801,20,716
11277,492935,20,524
11278,492953,20,82
11279,492962,20,2535
11280,493071,20,283
11281,493080,20,452
11282,493132,20,1200
11283,493150,20,177
11284,493451,20,79
11285,493479,20,10
11286,493488,20,106
11287,493512,20,98
11288,493521,20,63
11289,493530,20,32
11290,493549,20,117
11291,493558,20,22
11292,493567,20,90
11293,493576,20,16
11294,493585,20,57
11295,493594,20,57
11296,493600,20,169
11297,493619,20,16
11298,493628,20,100
11299,493637,20,19
11300,493646,20,243
11301,493655,20,16
11302,493664,20,65
11303,493673,20,5
11304,493682,20,94
11305,493691,20,40
11306,493707,20,79
11307,493716,20,69
11308,493743,20,225
11309,493752,20,4
11310,493761,20,139
11311,493770,20,24
11312,493798,20,120
11313,493804,20,103
11314,493813,20,186
11315,493822,20,401
11316,493831,20,32
11317,493868,20,52
11318,493895,20,691
11319,493910,20,39
11320,493974,20,71
11321,493992,20,205
11322,494001,20,85
11323,494029,20,24
11324,494162,20,383
11325,494232,20,117
11326,494250,20,787
11327,494278,20,269
11328,494287,20,449
11329,494357,20,1086
11330,494436,20,301
11331,494463,20,285
11332,494472,20,14
11333,494524,20,131
11334,494542,20,58
11335,494588,20,341
11336,494597,20,74
11337,494603,20,351
11338,494621,20,157
11339,494630,20,43
11340,494649,20,58
11341,494658,20,49
11342,494685,20,514
11343,494694,20,83
11344,494700,20,35
11345,494719,20,107
11346,494728,20,49
11347,494737,20,205
11348,494746,20,551
11349,494755,20,57
11350,494764,20,212
11351,494807,20,65
11352,494843,20,576
11353,494852,20,733
11354,494898,20,67
11355,494904,20,314
11356,494959,20,100
11357,494986,20,30
11358,494995,20,51
11359,495013,20,220
11360,495031,20,22
11361,495040,20,68
11362,495059,20,52
11363,495077,20,108
11364,495101,20,64
11365,495110,20,28
11366,495129,20,51
11367,495138,20,17
11368,495147,20,129
11369,495174,20,35
11370,495183,20,141
11371,495208,20,18
11372,495217,20,29
11373,495226,20,9
11374,495235,20,23
11375,495244,20,84
11376,495253,20,41
11377,495262,20,52
11378,495271,20,128
11379,495280,20,33
11380,495299,20,104
11381,495305,20,120
11382,495341,20,53
11383,495350,20,9
11384,495369,20,72
11385,495378,20,103
11386,495387,20,30
11387,495411,20,135
11388,495420,20,337
11389,495439,20,412
11390,495448,20,566
11391,495457,20,1062
11392,495518,20,78
11393,495730,20,92
11394,495776,20,29
11395,495794,20,266
11396,495837,20,212
11397,495916,20,81
11398,495934,20,83
11399,495952,20,260
11400,495961,20,163
11401,495970,20,251
11402,495998,20,98
11403,496052,20,11
11404,496061,20,175
11405,496186,20,1410
11406,496265,20,63
11407,496283,20,249
11408,496326,20,511
11409,496371,20,17
11410,496399,20,41
11411,496423,20,11
11412,496478,20,56
11413,496520,20,95
11414,496539,20,72
11415,496575,20,69
11416,496618,20,203
11417,496627,20,71
11418,496636,20,266
11419,496645,20,250
11420,496654,20,61
11421,496663,20,43
11422,496672,20,32
11423,496681,20,54
11424,496690,20,36
11425,496706,20,100
11426,496715,20,45
11427,496724,20,16
11428,496733,20,94
11429,496751,20,69
11430,496803,20,34
11431,496894,20,36
11432,496919,20,749
11433,496955,20,565
11434,496964,20,22
11435,496973,20,237
11436,496991,20,635
11437,497000,20,111
11438,497037,20,918
11439,497046,20,5825
11440,497073,20,438
11441,497107,20,87
11442,497116,20,917
11443,497125,20,763
11444,497161,20,126
11445,497189,20,51
11446,497198,20,196
11447,497204,20,96
11448,497213,20,36
11449,497222,20,55
11450,497268,20,323
11451,497277,20,306
11452,497286,20,955
11453,497301,20,342
11454,497310,20,176
11455,497329,20,400
11456,497338,20,387
11457,497356,20,43
11458,497365,20,28
11459,497374,20,133
11460,497383,20,14
11461,497392,20,98
11462,497408,20,110
11463,497417,20,29
11464,497426,20,143
11465,497435,20,75
11466,497444,20,19
11467,497453,20,1
11468,497462,20,24
11469,497471,20,12
11470,497480,20,1226
11471,497499,20,24
11472,497675,20,9
11473,497684,20,33
11474,497736,20,85
11475,497745,20,221
11476,497824,20,241
11477,497833,20,218
11478,497888,20,144
11479,497897,20,211
11480,497903,20,11
11481,497912,20,31
11482,497949,20,785
11483,497958,20,557
11484,498003,20,252
11485,498012,20,81
11486,498030,20,497
11487,498049,20,415
11488,498076,20,404
11489,498085,20,638
11490,498094,20,374
11491,498100,20,629
11492,498119,20,183
11493,498298,20,73
11494,498322,20,93
11495,498331,20,131
11496,498340,20,102
11497,498359,20,72
11498,498368,20,12
11499,498377,20,177
11500,498386,20,85
11501,498401,20,37
11502,498410,20,48
11503,498447,20,284
11504,498456,20,279
11505,498474,20,543
11506,498483,20,122
11507,498553,20,78
11508,498562,20,9967
11509,498571,20,8336
11510,498669,20,34
11511,498739,20,12
11512,498748,20,19
11513,498757,20,106
11514,498766,20,23
11515,498775,20,57
11516,498784,20,28
11517,498793,20,17
11518,498809,20,174
11519,498818,20,28
11520,498827,20,36
11521,498836,20,34
11522,498845,20,34
11523,498854,20,36
11524,498863,20,68
11525,498872,20,101
11526,498881,20,19
11527,498890,20,39
11528,498906,20,107
11529,498924,20,28
11530,498951,20,42
11531,499033,20,19
11532,499079,20,149
11533,499103,20,24
11534,499130,20,166
11535,499149,20,75
11536,499176,20,296
11537,499185,20,85
11538,499255,20,65
11539,499273,20,554
11540,499282,20,173
11541,499291,20,97
11542,499307,20,63
11543,499325,20,40
11544,499334,20,75
11545,499361,20,36
11546,499370,20,98
11547,499389,20,212
11548,499398,20,65
11549,499404,20,84
11550,499413,20,218
11551,499422,20,70
11552,499495,20,324
11553,499538,20,25
11554,499547,20,158
11555,499556,20,8
11556,499608,20,13
11557,499680,20,76
11558,499705,20,244
11559,499723,20,32
11560,100654,30,5726
11561,100663,30,12118
11562,100690,30,226
11563,100706,30,6650
11564,100724,30,3322
11565,100751,30,32323
11566,100760,30,1134
11567,100812,30,2407
11568,100830,30,2693
11569,100858,30,25732
11570,100937,30,713
11571,101028,30,1044
11572,101116,30,302
11573,101143,30,1476
11574,101161,30,4714
11575,101189,30,1555
11576,101240,30,3619
11577,101277,30,39
11578,101286,30,3053
11579,101295,30,4413
11580,101301,30,828
11581,101365,30,445
11582,101435,30,865
11583,101453,30,63
11584,101462,30,719
11585,101471,30,826
11586,101480,30,7030
11587,101505,30,5443
11588,101514,30,6928
11589,101569,30,2720
11590,101587,30,2666
11591,101602,30,1122
11592,101648,30,308
11593,101675,30,1151
11594,101693,30,1079
11595,101709,30,2087
11596,101736,30,1924
11597,101879,30,5468
11598,101897,30,1547
11599,101912,30,1253
11600,101994,30,365
11601,102030,30,2100
11602,102049,30,3828
11603,102058,30,34
11604,102067,30,3191
11605,102076,30,1494
11606,102094,30,8540
11607,102234,30,850
11608,102270,30,761
11609,102298,30,782
11610,102313,30,1584
11611,102368,30,10089
11612,102377,30,2367
11613,102395,30,136
11614,102429,30,2189
11615,102553,30,6916
11616,102580,30,34
11617,102614,30,4027
11618,102632,30,920
11619,102669,30,400
11620,102711,30,452
11621,102845,30,2277
11622,103501,30,255
11623,103741,30,213
11624,103893,30,1087
11625,103909,30,492
11626,103927,30,437
11627,103954,30,49
11628,103963,30,513
11629,104090,30,714
11630,104151,30,64398
11631,104160,30,6198
11632,104179,30,40769
11633,104346,30,4892
11634,104391,30,88
11635,104425,30,3007
11636,104443,30,98
11637,104568,30,388
11638,104577,30,3058
11639,104586,30,3245
11640,104708,30,10180
11641,104717,30,68619
11642,105145,30,3473
11643,105154,30,12049
11644,105206,30,2750
11645,105215,30,567
11646,105297,30,1507
11647,105330,30,23041
11648,105349,30,1024
11649,105428,30,6952
11650,105525,30,13869
11651,105534,30,2619
11652,105543,30,737
11653,105589,30,253
11654,105659,30,1271
11655,105668,30,4879
11656,105677,30,15
11657,105747,30,4274
11658,105792,30,2612
11659,105899,30,1127
11660,106041,30,1791
11661,106148,30,3732
11662,106245,30,4740
11663,106263,30,1361
11664,106306,30,373
11665,106315,30,111
11666,106324,30,56
11667,106342,30,563
11668,106351,30,111
11669,106397,30,27312
11670,106412,30,1899
11671,106449,30,1902
11672,106458,30,7994
11673,106467,30,5993
11674,106485,30,1868
11675,106494,30,47
11676,106546,30,512
11677,106625,30,938
11678,106704,30,7426
11679,106713,30,477
11680,106795,30,835
11681,106810,30,162
11682,106883,30,492
11683,106908,30,411
11684,106980,30,1706
11685,106999,30,788
11686,107044,30,3323
11687,107071,30,1491
11688,107080,30,1094
11689,107099,30,92
11690,107123,30,80
11691,107141,30,1415
11692,107220,30,244
11693,107293,30,81
11694,107318,30,435
11695,107327,30,787
11696,107442,30,58
11697,107460,30,1184
11698,107488,30,217
11699,107512,30,1612
11700,107521,30,514
11701,107549,30,564
11702,107558,30,753
11703,107585,30,1538
11704,107600,30,842
11705,107619,30,595
11706,107637,30,748
11707,107655,30,34
11708,107664,30,3791
11709,107725,30,697
11710,107743,30,475
11711,107789,30,107
11712,107831,30,87
11713,107840,30,290
11714,107877,30,490
11715,107974,30,879
11716,107983,30,2865
11717,107992,30,663
11718,108065,30,12
11719,108092,30,4133
